,usmv,sphb,^VIX,hold_usmv
2014-06-26,31.33368492126465,29.430917739868164,11.630000114440918,1
2014-06-27,31.384267807006836,29.48417854309082,11.260000228881836,1
2014-06-30,31.384267807006836,29.528549194335938,11.569999694824219,1
2014-07-01,31.55290985107422,29.92793846130371,11.149999618530273,1
2014-07-02,31.5107479095459,29.892440795898438,10.819999694824219,1
2014-07-03,31.61193084716797,30.14982795715332,10.319999694824219,1
2014-07-07,31.55290985107422,29.794818878173828,11.329999923706055,1
2014-07-08,31.485443115234375,29.44866943359375,11.979999542236328,1
2014-07-09,31.595077514648438,29.643939971923828,11.649999618530273,1
2014-07-10,31.544477462768555,29.439794540405273,12.59000015258789,1
2014-07-11,31.544477462768555,29.53742790222168,12.079999923706055,1
2014-07-14,31.645658493041992,29.785938262939453,11.819999694824219,1
2014-07-15,31.603500366210938,29.608428955078125,11.960000038146973,1
2014-07-16,31.704681396484375,29.626182556152344,11.0,1
2014-07-17,31.392696380615234,29.093658447265625,14.539999961853027,1
2014-07-18,31.687816619873047,29.493043899536133,12.0600004196167,1
2014-07-21,31.58663558959961,29.42204475402832,12.8100004196167,1
2014-07-22,31.654096603393555,29.65280532836914,12.239999771118164,1
2014-07-23,31.687816619873047,29.794818878173828,11.520000457763672,1
2014-07-24,31.69624137878418,29.750436782836914,11.84000015258789,1
2014-07-25,31.561351776123047,29.56405258178711,12.6899995803833,1
2014-07-28,31.62879180908203,29.42204475402832,12.5600004196167,1
2014-07-29,31.53605079650879,29.351037979125977,13.279999732971191,1
2014-07-30,31.47701644897461,29.351037979125977,13.329999923706055,1
2014-07-31,30.93736457824707,28.685386657714844,16.950000762939453,1
2014-08-01,30.93736457824707,28.578880310058594,17.030000686645508,1
2014-08-04,31.063840866088867,28.84514808654785,15.119999885559082,1
2014-08-05,30.760290145874023,28.623252868652344,16.8700008392334,1
2014-08-06,30.836177825927734,28.66763687133789,16.3700008392334,1
2014-08-07,30.718120574951172,28.427995681762695,16.65999984741211,1
2014-08-08,31.080705642700195,28.80963897705078,15.770000457763672,1
2014-08-11,31.22406005859375,28.97827911376953,14.229999542236328,1
2014-08-12,31.207197189331055,28.854013442993164,14.130000114440918,1
2014-08-13,31.375839233398438,29.13802719116211,12.899999618530273,1
2014-08-14,31.561351776123047,29.33328628540039,12.420000076293945,1
2014-08-15,31.544477462768555,29.288915634155273,13.149999618530273,1
2014-08-18,31.755273818969727,29.65280532836914,12.319999694824219,1
2014-08-19,31.932355880737305,29.812557220458984,12.210000038146973,1
2014-08-20,31.966075897216797,29.95457649230957,11.779999732971191,1
2014-08-21,32.06726837158203,29.97231674194336,11.760000228881836,1
2014-08-22,31.95764923095703,30.05219268798828,11.470000267028809,1
2014-08-25,32.075687408447266,30.25633430480957,11.699999809265137,1
2014-08-26,32.058834075927734,30.34508514404297,11.630000114440918,1
2014-08-27,32.058834075927734,30.26521110534668,11.779999732971191,1
2014-08-28,32.092567443847656,30.14982795715332,12.050000190734863,1
2014-08-29,32.16844177246094,30.26521110534668,12.09000015258789,1
2014-09-02,32.13472366333008,30.3717098236084,12.25,1
2014-09-03,32.185302734375,30.291841506958008,12.359999656677246,1
2014-09-04,32.160003662109375,30.211952209472656,12.640000343322754,1
2014-09-05,32.345523834228516,30.300704956054688,12.09000015258789,1
2014-09-08,32.2696418762207,30.309593200683594,12.65999984741211,1
2014-09-09,32.084129333496094,29.990076065063477,13.5,1
2014-09-10,32.092567443847656,30.18532943725586,12.880000114440918,1
2014-09-11,32.13472366333008,30.211952209472656,12.800000190734863,1
2014-09-12,31.86489486694336,30.105457305908203,13.3100004196167,1
2014-09-15,31.915481567382812,29.84807014465332,14.119999885559082,1
2014-09-16,32.13472366333008,30.114330291748047,12.729999542236328,1
2014-09-17,32.13472366333008,30.14982795715332,12.649999618530273,1
2014-09-18,32.22747039794922,30.380596160888672,12.029999732971191,1
2014-09-19,32.252769470214844,30.19316291809082,12.109999656677246,1
2014-09-22,32.075687408447266,29.74901580810547,13.6899995803833,1
2014-09-23,31.907054901123047,29.580242156982422,14.930000305175781,1
2014-09-24,32.14507293701172,29.935546875,13.270000457763672,1
2014-09-25,31.789310455322266,29.402572631835938,15.640000343322754,1
2014-09-26,31.958728790283203,29.686826705932617,14.850000381469727,1
2014-09-29,31.967205047607422,29.5891170501709,15.979999542236328,1
2014-09-30,31.916378021240234,29.464759826660156,16.309999465942383,1
2014-10-01,31.670732498168945,28.834062576293945,16.709999084472656,1
2014-10-02,31.713083267211914,28.905134201049805,16.15999984741211,1
2014-10-03,32.060367584228516,29.349281311035156,14.550000190734863,1
2014-10-06,32.04343795776367,29.207155227661133,15.460000038146973,1
2014-10-07,31.687667846679688,28.567577362060547,17.200000762939453,1
2014-10-08,32.22130584716797,29.082796096801758,15.109999656677246,1
2014-10-09,31.696147918701172,28.309980392456055,18.760000228881836,1
2014-10-10,31.55215072631836,27.57268524169922,21.239999771118164,0
2014-10-13,31.2218074798584,26.915348052978516,24.639999389648438,0
2014-10-14,31.365802764892578,27.0930118560791,22.790000915527344,0
2014-10-15,31.111684799194336,27.057477951049805,25.270000457763672,0
2014-10-16,31.04393768310547,27.20848274230957,25.200000762939453,0
2014-10-17,31.374277114868164,27.67928695678711,21.989999771118164,0
2014-10-20,31.645320892333984,27.981300354003906,18.56999969482422,1
2014-10-21,32.11966323852539,28.780773162841797,16.079999923706055,1
2014-10-22,32.05189514160156,28.398801803588867,17.8700008392334,1
2014-10-23,32.272125244140625,28.878482818603516,16.530000686645508,1
2014-10-24,32.53472137451172,29.136089324951172,16.110000610351562,1
2014-10-27,32.585533142089844,29.100555419921875,16.040000915527344,1
2014-10-28,32.79730224609375,29.624652862548828,14.390000343322754,1
2014-10-29,32.721073150634766,29.509178161621094,15.149999618530273,1
2014-10-30,33.059879302978516,29.731246948242188,14.520000457763672,1
2014-10-31,33.271629333496094,30.210922241210938,14.029999732971191,1
2014-11-03,33.31398391723633,30.202043533325195,14.729999542236328,1
2014-11-04,33.3732795715332,30.059926986694336,14.890000343322754,1
2014-11-05,33.54268264770508,30.122095108032227,14.170000076293945,1
2014-11-06,33.58504104614258,30.299755096435547,13.670000076293945,1
2014-11-07,33.60198211669922,30.26422119140625,13.119999885559082,1
2014-11-10,33.75444793701172,30.45964813232422,12.670000076293945,1
2014-11-11,33.73750686645508,30.4774227142334,12.920000076293945,1
2014-11-12,33.72903823852539,30.468524932861328,13.020000457763672,1
2014-11-13,33.779842376708984,30.45075798034668,13.789999961853027,1
2014-11-14,33.72057342529297,30.45964813232422,13.3100004196167,1
2014-11-17,33.81373596191406,30.290874481201172,13.989999771118164,1
2014-11-18,33.97467041015625,30.610658645629883,13.859999656677246,1
2014-11-19,33.957733154296875,30.45964813232422,13.960000038146973,1
2014-11-20,33.96619415283203,30.530704498291016,13.579999923706055,1
2014-11-21,34.0509033203125,30.73502540588379,12.899999618530273,1
2014-11-24,34.110206604003906,30.912681579589844,12.619999885559082,1
2014-11-25,34.118682861328125,30.90380096435547,12.25,1
2014-11-26,34.27113723754883,30.912681579589844,12.069999694824219,1
2014-11-28,34.457481384277344,30.584016799926758,13.329999923706055,1
2014-12-01,34.33042907714844,30.122095108032227,14.15999984741211,1
2014-12-02,34.44902038574219,30.370817184448242,12.850000381469727,1
2014-12-03,34.50831604003906,30.69948959350586,12.5,1
2014-12-04,34.47442626953125,30.637306213378906,12.380000114440918,1
2014-12-05,34.47442626953125,30.75278663635254,11.890000343322754,1
2014-12-08,34.415138244628906,30.38858413696289,14.210000038146973,1
2014-12-09,34.33042907714844,30.45075798034668,15.350000381469727,1
2014-12-10,33.915374755859375,29.79343032836914,18.530000686645508,1
2014-12-11,34.118682861328125,29.882253646850586,20.079999923706055,0
2014-12-12,33.67820739746094,29.322628021240234,21.079999923706055,0
2014-12-15,33.508811950683594,29.136089324951172,20.420000076293945,0
2014-12-16,33.33092498779297,28.77189064025879,23.56999969482422,0
2014-12-17,33.915374755859375,29.482524871826172,19.440000534057617,1
2014-12-18,34.5506591796875,30.299755096435547,16.809999465942383,1
2014-12-19,34.62687301635742,30.640295028686523,16.489999771118164,1
2014-12-22,34.83865737915039,30.631385803222656,15.25,1
2014-12-23,34.881004333496094,30.649215698242188,14.800000190734863,1
2014-12-24,34.904842376708984,30.711627960205078,14.369999885559082,1
2014-12-26,34.97296905517578,30.800762176513672,14.5,1
2014-12-29,35.00702667236328,30.88099479675293,15.0600004196167,1
2014-12-30,34.86228561401367,30.67595863342285,15.920000076293945,1
2014-12-31,34.4705696105957,30.426353454589844,19.200000762939453,1
2015-01-02,34.49610900878906,30.35503387451172,17.790000915527344,1
2015-01-05,34.17251968383789,29.56160545349121,19.920000076293945,1
2015-01-06,34.078857421875,29.071285247802734,21.1200008392334,0
2015-01-07,34.51313018798828,29.356569290161133,19.309999465942383,1
2015-01-08,35.02406692504883,29.971689224243164,17.010000228881836,1
2015-01-09,34.81969451904297,29.704238891601562,17.549999237060547,1
2015-01-12,34.66640853881836,29.27633285522461,19.600000381469727,1
2015-01-13,34.63235092163086,29.169357299804688,20.559999465942383,0
2015-01-14,34.51313018798828,28.910823822021484,21.479999542236328,0
2015-01-15,34.46204376220703,28.36701774597168,22.389999389648438,0
2015-01-16,34.836727142333984,28.875167846679688,20.950000762939453,0
2015-01-20,34.89633560180664,28.999969482421875,19.889999389648438,1
2015-01-21,34.95594024658203,29.27633285522461,18.850000381469727,1
2015-01-22,35.46687316894531,29.730989456176758,16.399999618530273,1
2015-01-23,35.27952194213867,29.60617446899414,16.65999984741211,1
2015-01-26,35.356170654296875,29.80230712890625,15.520000457763672,1
2015-01-27,35.10070037841797,29.436796188354492,17.219999313354492,1
2015-01-28,34.700477600097656,28.937564849853516,20.440000534057617,0
2015-01-29,34.87932205200195,29.32090950012207,18.760000228881836,1
2015-01-30,34.30026626586914,29.053462982177734,20.969999313354492,0
2015-02-02,34.59830093383789,29.401142120361328,19.43000030517578,1
2015-02-03,34.98149490356445,30.025177001953125,17.329999923706055,1
2015-02-04,34.89633560180664,29.784475326538086,18.329999923706055,1
2015-02-05,35.2369499206543,30.087583541870117,16.850000381469727,1
2015-02-06,34.93038558959961,29.998432159423828,17.290000915527344,1
2015-02-09,34.74304962158203,29.846881866455078,18.549999237060547,1
2015-02-10,35.10921859741211,30.256969451904297,17.229999542236328,1
2015-02-11,35.12626647949219,30.212390899658203,16.959999084472656,1
2015-02-12,35.29655075073242,30.774032592773438,15.34000015258789,1
2015-02-13,35.322113037109375,31.04146385192871,14.6899995803833,1
2015-02-17,35.33913040161133,31.139530181884766,15.800000190734863,1
2015-02-18,35.458351135253906,31.157365798950195,15.449999809265137,1
2015-02-19,35.305076599121094,31.33565902709961,15.289999961853027,1
2015-02-20,35.53498840332031,31.620941162109375,14.300000190734863,1
2015-02-23,35.57756805419922,31.415895462036133,14.5600004196167,1
2015-02-24,35.594600677490234,31.505048751831055,13.6899995803833,1
2015-02-25,35.60311508178711,31.585281372070312,13.84000015258789,1
2015-02-26,35.56904220581055,31.38914680480957,13.90999984741211,1
2015-02-27,35.55202102661133,31.237600326538086,13.34000015258789,1
2015-03-02,35.67124557495117,31.4248046875,13.039999961853027,1
2015-03-03,35.53498840332031,31.300004959106445,13.859999656677246,1
2015-03-04,35.373191833496094,31.139530181884766,14.229999542236328,1
2015-03-05,35.50093460083008,31.19301986694336,14.039999961853027,1
2015-03-06,34.870792388916016,30.747278213500977,15.199999809265137,1
2015-03-09,35.0325813293457,30.720535278320312,15.0600004196167,1
2015-03-10,34.58126449584961,30.06975555419922,16.690000534057617,1
2015-03-11,34.50461959838867,30.18564224243164,16.8700008392334,1
2015-03-12,34.95594024658203,30.533321380615234,15.420000076293945,1
2015-03-13,34.78561782836914,30.30154037475586,16.0,1
2015-03-16,35.262508392333984,30.702709197998047,15.609999656677246,1
2015-03-17,35.10921859741211,30.613563537597656,15.65999984741211,1
2015-03-18,35.53498840332031,31.130615234375,13.970000267028809,1
2015-03-19,35.42428970336914,30.889921188354492,14.069999694824219,1
2015-03-20,35.705299377441406,31.25234603881836,13.020000457763672,1
2015-03-23,35.764915466308594,31.082731246948242,13.40999984741211,1
2015-03-24,35.55202102661133,30.98454475402832,13.619999885559082,1
2015-03-25,35.106449127197266,30.47571563720703,15.4399995803833,1
2015-03-26,34.99528503417969,30.440017700195312,15.800000190734863,1
2015-03-27,35.14921569824219,30.466798782348633,15.069999694824219,1
2015-03-30,35.534061431884766,30.85957145690918,14.510000228881836,1
2015-03-31,35.28605270385742,30.618539810180664,15.289999961853027,1
2015-04-01,35.20051956176758,30.511430740356445,15.109999656677246,1
2015-04-02,35.268951416015625,30.707815170288086,14.670000076293945,1
2015-04-06,35.46565628051758,31.047025680541992,14.739999771118164,1
2015-04-07,35.32881546020508,30.975618362426758,14.779999732971191,1
2015-04-08,35.431434631347656,31.10059356689453,13.979999542236328,1
2015-04-09,35.49129867553711,31.3773193359375,13.09000015258789,1
2015-04-10,35.585384368896484,31.395174026489258,12.579999923706055,1
2015-04-13,35.431434631347656,31.314828872680664,13.9399995803833,1
2015-04-14,35.50840377807617,31.45764923095703,13.670000076293945,1
2015-04-15,35.54262161254883,31.921844482421875,12.84000015258789,1
2015-04-16,35.50840377807617,31.85936737060547,12.600000381469727,1
2015-04-17,35.15776062011719,31.448732376098633,13.890000343322754,1
2015-04-20,35.45709228515625,31.69868278503418,13.300000190734863,1
2015-04-21,35.43999099731445,31.662967681884766,13.25,1
2015-04-22,35.559722900390625,31.850425720214844,12.710000038146973,1
2015-04-23,35.69655990600586,31.993261337280273,12.479999542236328,1
2015-04-24,35.74786376953125,31.814720153808594,12.289999961853027,1
2015-04-27,35.49985122680664,31.618331909179688,13.119999885559082,1
2015-04-28,35.64524459838867,31.7343807220459,12.40999984741211,1
2015-04-29,35.3715705871582,31.805801391601562,13.390000343322754,1
2015-04-30,35.08079528808594,31.448732376098633,14.550000190734863,1
2015-05-01,35.345916748046875,31.761165618896484,12.699999809265137,1
2015-05-04,35.44853591918945,31.796863555908203,12.850000381469727,1
2015-05-05,35.063697814941406,31.413021087646484,14.3100004196167,1
2015-05-06,34.978172302246094,31.243408203125,15.149999618530273,1
2015-05-07,35.166316986083984,31.25234603881836,15.130000114440918,1
2015-05-08,35.568267822265625,31.671894073486328,12.859999656677246,1
2015-05-11,35.380123138427734,31.56478500366211,13.850000381469727,1
2015-05-12,35.31170654296875,31.421947479248047,13.859999656677246,1
2015-05-13,35.27751159667969,31.45764923095703,13.760000228881836,1
2015-05-14,35.69655990600586,31.609403610229492,12.739999771118164,1
2015-05-15,35.81627655029297,31.56478500366211,12.380000114440918,1
2015-05-18,35.86759948730469,31.7343807220459,12.729999542236328,1
2015-05-19,35.89323806762695,31.413021087646484,12.850000381469727,1
2015-05-20,35.876136779785156,31.395174026489258,12.880000114440918,1
2015-05-21,35.85048294067383,31.645118713378906,12.109999656677246,1
2015-05-22,35.75641632080078,31.5915584564209,12.130000114440918,1
2015-05-26,35.44853591918945,31.073814392089844,14.0600004196167,1
2015-05-27,35.679447174072266,31.395174026489258,13.270000457763672,1
2015-05-28,35.6537971496582,31.198781967163086,13.3100004196167,1
2015-05-29,35.43999099731445,30.99346160888672,13.84000015258789,1
2015-06-01,35.534061431884766,30.98454475402832,13.970000267028809,1
2015-06-02,35.414344787597656,31.163084030151367,14.239999771118164,1
2015-06-03,35.40577697753906,31.13629722595215,13.65999984741211,1
2015-06-04,35.166316986083984,30.806005477905273,14.710000038146973,1
2015-06-05,34.9610595703125,31.011322021484375,14.210000038146973,1
2015-06-08,34.807132720947266,30.725671768188477,15.289999961853027,1
2015-06-09,34.74727249145508,30.716737747192383,14.470000267028809,1
2015-06-10,35.046592712402344,31.154151916503906,13.220000267028809,1
2015-06-11,35.22618103027344,31.10059356689453,12.850000381469727,1
2015-06-12,35.01240158081055,30.904199600219727,13.779999732971191,1
2015-06-15,34.82423400878906,30.725671768188477,15.390000343322754,1
2015-06-16,35.05514144897461,30.895275115966797,14.8100004196167,1
2015-06-17,35.18342590332031,30.939905166625977,14.5,1
2015-06-18,35.559722900390625,31.180923461914062,13.1899995803833,1
2015-06-19,35.414344787597656,30.989089965820312,13.960000038146973,1
2015-06-22,35.516944885253906,31.320768356323242,12.739999771118164,1
2015-06-23,35.482749938964844,31.36558723449707,12.109999656677246,1
2015-06-24,35.22494125366211,31.078739166259766,13.260000228881836,1
2015-06-25,35.147605895996094,30.854631423950195,14.010000228881836,1
2015-06-26,35.21635818481445,30.76499366760254,14.020000457763672,1
2015-06-29,34.61480712890625,29.91339111328125,18.850000381469727,1
2015-06-30,34.649173736572266,30.0657901763916,18.229999542236328,1
2015-07-01,35.06166458129883,30.020965576171875,16.09000015258789,1
2015-07-02,35.08744812011719,29.994075775146484,16.790000915527344,1
2015-07-06,35.11323165893555,29.64447021484375,17.010000228881836,1
2015-07-07,35.44838333129883,29.86857032775879,16.09000015258789,1
2015-07-08,35.07026672363281,29.070770263671875,19.65999984741211,1
2015-07-09,35.07026672363281,29.29487419128418,19.969999313354492,1
2015-07-10,35.43978500366211,29.536897659301758,16.829999923706055,1
2015-07-13,35.688987731933594,29.88650131225586,13.899999618530273,1
2015-07-14,35.7663459777832,30.092681884765625,13.369999885559082,1
2015-07-15,35.740562438964844,29.78789710998535,13.229999542236328,1
2015-07-16,35.97258377075195,29.994075775146484,12.109999656677246,1
2015-07-17,35.89523696899414,29.7789363861084,11.949999809265137,1
2015-07-20,35.912437438964844,29.545867919921875,12.25,1
2015-07-21,35.7491455078125,29.474153518676758,12.220000267028809,1
2015-07-22,35.80070495605469,29.241085052490234,12.119999885559082,1
2015-07-23,35.57727813720703,29.142473220825195,12.640000343322754,1
2015-07-24,35.44838333129883,28.506023406982422,13.739999771118164,1
2015-07-27,35.35383605957031,28.06678009033203,15.600000381469727,1
2015-07-28,35.72336959838867,28.667375564575195,13.4399995803833,1
2015-07-29,35.9640007019043,28.97216033935547,12.5,1
2015-07-30,35.981178283691406,28.999052047729492,12.130000114440918,1
2015-07-31,36.04133224487305,28.828737258911133,12.119999885559082,1
2015-08-03,36.07570266723633,28.568769454956055,12.5600004196167,1
2015-08-04,36.04991149902344,28.676342010498047,13.0,1
2015-08-05,36.26476287841797,28.774946212768555,12.510000228881836,1
2015-08-06,36.04991149902344,28.676342010498047,13.770000457763672,1
2015-08-07,36.04133224487305,28.479129791259766,13.390000343322754,1
2015-08-10,36.273353576660156,29.21419334411621,12.229999542236328,1
2015-08-11,36.196014404296875,28.774946212768555,13.710000038146973,1
2015-08-12,36.299129486083984,28.873550415039062,13.609999656677246,1
2015-08-13,36.3077392578125,28.658414840698242,13.489999771118164,1
2015-08-14,36.479610443115234,28.703235626220703,12.829999923706055,1
2015-08-17,36.63429260253906,28.873550415039062,13.020000457763672,1
2015-08-18,36.625694274902344,28.694265365600586,13.789999961853027,1
2015-08-19,36.49679946899414,28.255027770996094,15.25,1
2015-08-20,35.97258377075195,27.439289093017578,19.139999389648438,1
2015-08-21,35.04447937011719,26.524946212768555,28.030000686645508,0
2015-08-24,33.72966766357422,25.35063934326172,40.7400016784668,0
2015-08-25,33.153907775878906,24.93828582763672,36.02000045776367,0
2015-08-26,34.15934753417969,25.906417846679688,30.31999969482422,0
2015-08-27,34.78668212890625,27.071754455566406,26.100000381469727,0
2015-08-28,34.752288818359375,27.304828643798828,26.049999237060547,0
2015-08-31,34.408565521240234,27.367576599121094,28.43000030517578,0
2015-09-01,33.59217071533203,26.363588333129883,31.399999618530273,0
2015-09-02,34.07341766357422,26.802831649780273,26.09000015258789,0
2015-09-03,34.15074157714844,26.9104061126709,25.610000610351562,0
2015-09-04,33.68670654296875,26.524946212768555,27.799999237060547,0
2015-09-08,34.39137649536133,27.3855037689209,24.899999618530273,0
2015-09-09,33.91872787475586,26.964191436767578,26.229999542236328,0
2015-09-10,33.99606704711914,27.098648071289062,24.3700008392334,0
2015-09-11,34.210914611816406,26.991079330444336,23.200000762939453,0
2015-09-14,34.11637878417969,26.901437759399414,24.25,0
2015-09-15,34.45152282714844,27.304828643798828,22.540000915527344,0
2015-09-16,34.735111236572266,27.7978572845459,21.350000381469727,0
2015-09-17,34.821044921875,27.627538681030273,21.139999389648438,0
2015-09-18,34.48590850830078,26.920747756958008,22.280000686645508,0
2015-09-21,34.70073318481445,26.965768814086914,20.139999389648438,0
2015-09-22,34.33980178833008,26.39854621887207,22.440000534057617,0
2015-09-23,34.408565521240234,26.04741096496582,22.1299991607666,0
2015-09-24,34.382774353027344,25.903348922729492,23.469999313354492,0
2015-09-25,34.39314651489258,25.858325958251953,23.6200008392334,0
2015-09-28,33.70216751098633,24.88594627380371,27.6299991607666,0
2015-09-29,33.771263122558594,24.912954330444336,26.829999923706055,0
2015-09-30,34.194488525390625,25.606231689453125,24.5,0
2015-10-01,34.237674713134766,25.696266174316406,22.549999237060547,0
2015-10-02,34.66952896118164,26.39854621887207,20.940000534057617,0
2015-10-05,35.1618537902832,27.15484619140625,19.540000915527344,1
2015-10-06,34.89409255981445,27.34391975402832,19.399999618530273,1
2015-10-07,35.14458084106445,27.794105529785156,18.399999618530273,1
2015-10-08,35.412330627441406,28.22627830505371,17.420000076293945,1
2015-10-09,35.481422424316406,28.127235412597656,17.079999923706055,1
2015-10-12,35.59369659423828,27.866132736206055,16.170000076293945,1
2015-10-13,35.438236236572266,27.460969924926758,17.670000076293945,1
2015-10-14,35.1963996887207,27.722076416015625,18.030000686645508,1
2015-10-15,35.57643508911133,28.109228134155273,16.049999237060547,1
2015-10-16,35.86145782470703,27.893142700195312,15.050000190734863,1
2015-10-19,35.9391975402832,27.650043487548828,14.979999542236328,1
2015-10-20,35.87873077392578,27.731075286865234,15.75,1
2015-10-21,35.74917221069336,27.51499366760254,16.700000762939453,1
2015-10-22,36.26741027832031,27.94716453552246,14.449999809265137,1
2015-10-23,36.28468322753906,28.262290954589844,14.460000038146973,1
2015-10-26,36.30194854736328,27.920154571533203,15.289999961853027,1
2015-10-27,36.2501220703125,27.605026245117188,15.430000305175781,1
2015-10-28,36.45742416381836,28.05521011352539,14.329999923706055,1
2015-10-29,36.45742416381836,27.9921817779541,14.609999656677246,1
2015-10-30,36.24150085449219,28.262290954589844,15.069999694824219,1
2015-11-02,36.5697021484375,28.667449951171875,14.149999618530273,1
2015-11-03,36.535152435302734,28.937557220458984,14.539999961853027,1
2015-11-04,36.44877243041992,28.775493621826172,15.510000228881836,1
2015-11-05,36.38832473754883,28.676454544067383,15.050000190734863,1
2015-11-06,36.09466552734375,28.775493621826172,14.329999923706055,1
2015-11-09,35.83555221557617,28.550405502319336,16.520000457763672,1
2015-11-10,36.0082893371582,28.316314697265625,15.289999961853027,1
2015-11-11,35.99964904785156,28.001184463500977,16.059999465942383,1
2015-11-12,35.57643508911133,27.442956924438477,18.3700008392334,1
2015-11-13,35.25686264038086,27.316911697387695,20.079999923706055,0
2015-11-16,35.775081634521484,27.812108993530273,18.15999984741211,1
2015-11-17,35.73189926147461,27.740079879760742,18.84000015258789,1
2015-11-18,36.1464958190918,28.361330032348633,16.850000381469727,1
2015-11-19,36.155128479003906,28.172252655029297,16.989999771118164,1
2015-11-20,36.2501220703125,28.073217391967773,15.470000267028809,1
2015-11-23,36.2501220703125,28.109228134155273,15.619999885559082,1
2015-11-24,36.25876235961914,28.424358367919922,15.930000305175781,1
2015-11-25,36.26741027832031,28.406343460083008,15.1899995803833,1
2015-11-27,36.33650588989258,28.30730438232422,15.119999885559082,1
2015-11-30,36.163761138916016,28.379335403442383,16.1299991607666,1
2015-12-01,36.552433013916016,28.73047637939453,14.670000076293945,1
2015-12-02,36.20694351196289,28.172252655029297,15.90999984741211,1
2015-12-03,35.73189926147461,27.713069915771484,18.110000610351562,1
2015-12-04,36.44877243041992,27.911149978637695,14.8100004196167,1
2015-12-07,36.38832473754883,27.109832763671875,15.84000015258789,1
2015-12-08,36.31059265136719,26.8397216796875,17.600000381469727,1
2015-12-09,35.99964904785156,26.78569793701172,19.610000610351562,1
2015-12-10,35.98237609863281,26.983781814575195,19.34000015258789,1
2015-12-11,35.55051803588867,26.074417114257812,24.389999389648438,0
2015-12-14,35.80099105834961,25.885345458984375,22.729999542236328,0
2015-12-15,36.103294372558594,26.5065860748291,20.950000762939453,0
2015-12-16,36.62152862548828,26.749683380126953,17.860000610351562,1
2015-12-17,36.2501220703125,26.110429763793945,18.940000534057617,1
2015-12-18,35.73189926147461,25.61053466796875,20.700000762939453,0
2015-12-21,35.97373580932617,25.85504722595215,18.700000762939453,1
2015-12-22,36.2501220703125,26.190122604370117,16.600000381469727,1
2015-12-23,36.59562683105469,27.023283004760742,15.569999694824219,1
2015-12-24,36.56344985961914,27.023283004760742,15.739999771118164,1
2015-12-28,36.580833435058594,26.579532623291016,16.90999984741211,1
2015-12-29,36.88503646850586,26.95083236694336,16.079999923706055,1
2015-12-30,36.72859191894531,26.61575698852539,17.290000915527344,1
2015-12-31,36.34618377685547,26.516145706176758,18.209999084472656,1
2016-01-04,35.89424133300781,26.262569427490234,20.700000762939453,0
2016-01-05,36.13759231567383,26.181068420410156,19.34000015258789,1
2016-01-06,35.91163635253906,25.266399383544922,20.59000015258789,0
2016-01-07,35.32933044433594,24.351743698120117,24.989999771118164,0
2016-01-08,34.972984313964844,23.953275680541992,27.010000228881836,0
2016-01-11,35.0251350402832,23.53669548034668,24.299999237060547,0
2016-01-12,35.20764923095703,23.56386947631836,22.469999313354492,0
2016-01-13,34.65142059326172,22.62203598022461,25.219999313354492,0
2016-01-14,35.00775146484375,23.12917709350586,23.950000762939453,0
2016-01-15,34.555809020996094,22.404691696166992,27.020000457763672,0
2016-01-19,34.79048156738281,22.051509857177734,26.049999237060547,0
2016-01-20,34.251625061035156,21.897550582885742,27.59000015258789,0
2016-01-21,34.355918884277344,22.250734329223633,26.690000534057617,0
2016-01-22,35.00775146484375,22.785043716430664,22.34000015258789,0
2016-01-25,34.712257385253906,22.01527976989746,24.149999618530273,0
2016-01-26,35.16419219970703,22.576753616333008,22.5,0
2016-01-27,34.964290618896484,22.39563751220703,23.110000610351562,0
2016-01-28,35.00775146484375,22.495250701904297,22.420000076293945,0
2016-01-29,35.84210205078125,23.255962371826172,20.200000762939453,0
2016-02-01,35.972469329833984,23.111061096191406,19.979999542236328,1
2016-02-02,35.59874725341797,22.277908325195312,21.979999542236328,0
2016-02-03,35.6856575012207,22.79410171508789,21.649999618530273,0
2016-02-04,35.58136749267578,22.984277725219727,21.84000015258789,0
2016-02-05,35.16419219970703,22.477136611938477,23.3799991607666,0
2016-02-08,34.84262466430664,21.68926239013672,26.0,0
2016-02-09,34.851318359375,21.426633834838867,26.540000915527344,0
2016-02-10,34.93822479248047,21.38134765625,26.290000915527344,0
2016-02-11,34.62534713745117,20.955720901489258,28.139999389648438,0
2016-02-12,35.103363037109375,21.752655029296875,25.399999618530273,0
2016-02-16,35.52921676635742,22.359413146972656,24.110000610351562,0
2016-02-17,35.859474182128906,23.04766845703125,22.309999465942383,0
2016-02-18,35.93770217895508,22.73070526123047,21.639999389648438,0
2016-02-19,35.96377182006836,22.54052734375,20.530000686645508,0
2016-02-22,36.3114128112793,23.337459564208984,19.3799991607666,1
2016-02-23,36.13759231567383,22.640140533447266,20.979999542236328,0
2016-02-24,36.30272674560547,22.93899917602539,20.719999313354492,0
2016-02-25,36.745975494384766,23.056724548339844,19.110000610351562,1
2016-02-26,36.459163665771484,23.482362747192383,19.809999465942383,1
2016-02-29,36.21581268310547,23.292186737060547,20.549999237060547,0
2016-03-01,36.77204513549805,24.052894592285156,17.700000762939453,1
2016-03-02,36.88503646850586,24.72304344177246,17.09000015258789,1
2016-03-03,36.95456314086914,25.329797744750977,16.700000762939453,1
2016-03-04,37.03277587890625,25.827884674072266,16.860000610351562,1
